monthly_income,collateral_value,loan_amount,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,auto_brand,auto_model,auto_year,form_completed,sent_to_analysis,channel,landing_page,landing_page_product,utm_term
8000.0,28694.0,20000.0,,0.0,0,0,0,0,0,0.0,1055.56,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2012.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
7320.0,38000.0,10000.0,,0.0,0,0,0,0,0,0.0,572.81,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2014.0,1.0,0.0,seo,/blog/artigos/cartoes/solicite-seu-cartao-bradesco-sem-sair-de-casa,,
6500.0,28500.0,18500.0,0.0,0.0,0,0,0,0,0,0.0,628.88,Toyota,ETIOS XS  1.3 Flex 16V 5p Mec.,2013.0,1.0,1.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,c
3500.0,34274.0,28000.0,0.0,0.0,0,0,0,0,0,,,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2008.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3000.0,36770.0,5000.0,,0.0,0,0,0,0,0,0.0,493.0,Hyundai,i30 2.0 16V 145cv 5p Aut.,2010.0,1.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-sem-comprovacao-de-renda,,
1600.0,26000.0,10470.0,0.0,0.0,0,0,0,0,0,0.0,338.74,Fiat,Palio ELX 1.3 mpi Flex 8V 4p,2005.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
4500.0,21000.0,18900.0,,0.0,0,0,0,0,0,0.0,611.48,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2012.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
2900.0,6000.0,5000.0,,0.0,0,0,0,0,0,0.0,286.4,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
13000.0,23000.0,20700.0,0.0,0.0,0,0,0,0,0,0.0,862.5,Fiat,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
1600.0,34000.0,5000.0,,1.0,0,0,0,1,0,1.0,208.33,GM - Chevrolet,Vectra GT-X 2.0 MPFI 8V FlexPower Mec.,2010.0,0.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-com-nome-sujo,,
3500.0,39000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,559.13,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2014.0,0.0,1.0,search,/,HomePage,
1900.0,28000.0,5000.0,0.0,1.0,0,0,1,0,0,0.0,274.89,Fiat,UNO WAY 1.0 EVO Fire Flex 8V 5p,2013.0,0.0,0.0,display,/,HomePage,m
3000.0,28000.0,21600.0,0.0,0.0,0,0,0,0,0,0.0,698.83,Toyota,Corolla XEi 1.8/1.8 Flex 16V Aut.,2006.0,0.0,0.0,seo,/blog/artigos/emprestimos/refinanciamento-de-veiculos-itau,,
5000.0,50000.0,15000.0,0.0,0.0,0,0,0,0,0,1.0,791.67,Ford,TRANSIT Chassi 2.4 TDCI Diesel,2011.0,0.0,0.0,search,/,HomePage,
3100.0,29000.0,6000.0,,0.0,0,0,0,0,0,0.0,194.12,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2011.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,32000.0,28800.0,13500.0,1.0,1,0,1,1,0,1.0,1263.36,Hyundai,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,2013.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2500.0,30000.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,582.36,VW - VolksWagen,Fox PRIME/Higli. 1.6 Total Flex 8V 5p,2013.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
8000.0,20000.0,18000.0,0.0,0.0,0,0,0,0,0,1.0,611.88,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 2p,2013.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
2000.0,20000.0,14400.0,,0.0,0,0,0,0,0,0.0,600.0,GM - Chevrolet,Corsa Hat. Maxx 1.0/ 1.0 FlexPower 8V 5p,2008.0,0.0,0.0,search,/,HomePage,
20000.0,31129.0,28016.1,0.0,0.0,0,0,0,0,0,0.0,1566.46,Toyota,Corolla XEi 1.8/1.8 Flex 16V Aut.,2008.0,0.0,0.0,direct,/,HomePage,
3000.0,15000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,Fiat,500 Cabrio Dualogic Flex 1.4 8V,2015.0,1.0,0.0,search,/,HomePage,
1724.0,17000.0,12000.0,,0.0,0,0,0,0,0,0.0,500.0,Ford,Fiesta Sed. 1.6 8V Flex 4p,2005.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
2500.0,17000.0,15300.0,0.0,1.0,0,0,0,1,0,1.0,495.01,HAFEI,Towner Jr. Pick-up 1.0 8V 48cv  CS 2p,2011.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
2400.0,7000.0,6300.0,,0.0,0,0,0,0,0,0.0,214.0,Fiat,Siena ELX 1.6 mpi 8V/16V 4p,1998.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,m
1200.0,14500.0,6500.0,0.0,0.0,0,0,0,0,0,0.0,343.06,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2007.0,0.0,0.0,referral,/emprestimos/garantia-veiculo/solicitar,,
3350.0,29000.0,18000.0,,0.0,0,0,0,0,0,0.0,989.6,Fiat,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2013.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
5000.0,27000.0,5000.0,3000.0,0.0,0,0,0,0,0,0.0,161.77,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2014.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,25000.0,15000.0,,0.0,0,0,0,0,0,0.0,658.0,Nissan,MARCH S 1.0 16V Flex Fuel 5p,2013.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
6000.0,55000.0,20000.0,,0.0,0,0,0,0,0,0.0,849.03,GM - Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
7000.0,25000.0,22500.0,0.0,0.0,0,0,0,0,0,0.0,955.16,VW - VolksWagen,Gol 1.0 Total Flex 8V 5p (25 Anos),2013.0,0.0,0.0,search,/,HomePage,
2000.0,20000.0,5000.0,2000.0,0.0,0,0,0,0,0,0.0,208.33,GM - Chevrolet,Astra Advantage 2.0 MPFI FlexPower 8V 3p,2007.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
28000.0,50889.0,45800.0,0.0,0.0,0,0,0,0,0,0.0,2417.22,Citroën,DS3 1.6 Turbo 16V 3p Mec.,2013.0,1.0,1.0,search,/,HomePage,
2500.0,11000.0,9000.0,,1.0,0,0,0,1,0,1.0,375.0,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2008.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
9000.0,21000.0,18900.0,0.0,0.0,0,0,0,0,0,0.0,611.48,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2009.0,0.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
4800.0,13000.0,11700.0,0.0,0.0,0,0,0,0,0,0.0,513.24,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2007.0,0.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,c
3000.0,17000.0,15300.0,,0.0,0,0,0,0,0,0.0,671.16,VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2005.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
2500.0,28000.0,6000.0,,0.0,0,0,0,0,0,0.0,335.48,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2013.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
5000.0,20000.0,18000.0,,0.0,0,0,0,0,0,0.0,789.6,Renault,Scénic Hi-Flex/Express. Hi-Flex 1.6 16V,2007.0,1.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1300.0,12500.0,9360.0,,0.0,0,0,0,0,0,0.0,302.83,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2006.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
1500.0,9500.0,8000.0,0.0,0.0,0,0,0,0,0,0.0,258.83,Honda,Accord Sedã EX 3.5 V6 24V,2015.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
2500.0,12000.0,10800.0,,0.0,0,0,0,0,0,0.0,405.62,Ford,KA 1.0i 3p,2007.0,0.0,0.0,direct,/emprestimos/garantia-veiculo/solicitar,,
3000.0,19000.0,5000.0,2000.0,0.0,0,0,0,0,0,0.0,219.33,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 2p,2013.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,t
9980.0,44000.0,27500.0,,0.0,0,0,0,0,0,0.0,1893.83,Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,2011.0,1.0,1.0,referral,/usuarios/solicitacoes,,
2400.0,33333.0,5000.0,,0.0,0,0,0,0,0,0.0,333.33,VW - VolksWagen,VOYAGE 1.6/1.6 City  Mi Total Flex 8V 4p,2014.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,48000.0,6000.0,32.0,0.0,0,0,0,0,0,0.0,203.0,Fiat,Bravo SPORTING 1.8 Flex 16V 5p,2014.0,0.0,1.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,m
1050.0,16900.0,5000.0,,0.0,0,0,0,0,0,0.0,263.89,VW - VolksWagen,Gol COPA 1.0 Mi Total Flex 8V 4p,2006.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
7000.0,10000.0,9000.0,,0.0,0,0,0,0,0,0.0,394.8,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2010.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
2800.0,24000.0,10000.0,,1.0,0,0,0,0,0,0.0,339.94,Fiat,UNO WAY 1.0 EVO Fire Flex 8V 5p,2013.0,1.0,0.0,referral,/,HomePage,
6500.0,48000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,438.67,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2016.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
2650.0,31500.0,10000.0,21400.0,0.0,0,0,0,0,0,0.0,688.67,Citroën,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,2010.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
12000.0,35000.0,5000.0,,0.0,0,0,0,0,0,0.0,552.67,VW - VolksWagen,Fox Highline1.6 Flex 16V 5p,2015.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
12000.0,55300.0,12000.0,0.0,0.0,0,0,0,0,0,0.0,826.4,Hyundai,ELANTRA GLS 1.8 16V Aut.,2012.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
10000.0,37793.0,18000.0,0.0,0.0,0,0,0,0,0,,,Citroën,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,2011.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
10000.0,25000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,974.87,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2013.0,0.0,1.0,search,/,HomePage,
8200.0,35000.0,31500.0,,0.0,0,0,0,0,0,0.0,1019.13,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2013.0,0.0,1.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
12000.0,42249.0,38024.0,6.8,0.0,0,0,0,0,0,0.0,1292.0,Honda,CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,2008.0,0.0,0.0,search,/emprestimo/garantia-imovel,HomeRefinancing,c
11000.0,18000.0,15000.0,,0.0,0,0,0,0,0,0.0,1033.0,Fiat,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,2008.0,0.0,0.0,referral,/emprestimos,,
3000.0,16000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,424.52,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2009.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
890.0,6000.0,5400.0,3000.0,0.0,0,0,0,0,0,0.0,174.71,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2016.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
10000.0,70000.0,63000.0,0.0,0.0,0,0,0,0,0,0.0,2625.0,Ford,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,2011.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
12000.0,53547.0,35000.0,0.0,0.0,0,0,0,0,0,,,Chrysler,PT Cruiser Cabrio 2.4 16V 143cv 2p,2007.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
13000.0,30000.0,25000.0,20000.0,0.0,0,0,0,0,0,0.0,1200.83,Ford,EcoSport XLT 2.0/ 2.0 Flex 16V 5p Aut.,2010.0,1.0,1.0,search,/,HomePage,m
3500.0,22000.0,15000.0,,0.0,0,0,0,0,0,1.0,1033.0,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
5000.0,25000.0,22500.0,11000.0,1.0,0,0,1,0,0,1.0,764.85,Fiat,LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p,2010.0,0.0,0.0,referral,/blog/artigos/emprestimos/emprestimo-com-nome-sujo,,
15000.0,28500.0,9000.0,,0.0,0,0,0,0,0,0.0,877.38,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2013.0,1.0,0.0,seo,/,HomePage,
5500.0,25790.0,23211.0,,0.0,0,0,0,0,0,0.0,967.13,Fiat,Punto Sporting 1.8 Flex 8V / 16V 5p,2008.0,1.0,1.0,referral,/,HomePage,
8000.0,28000.0,8000.0,2000.0,0.0,0,0,0,0,0,0.0,271.95,Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,2013.0,1.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3485.0,23990.0,7500.0,23139.0,0.0,0,0,0,0,0,0.0,412.33,Fiat,Stilo 1.8 SP Flex 8V 5p,2008.0,1.0,0.0,search,/,HomePage,c
10000.0,30000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,859.21,Nissan,TIIDA SL 1.8/1.8 Flex 16V 124cv Mec.,2011.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1200.0,6800.0,6120.0,0.0,1.0,0,0,1,0,0,1.0,208.04,Honda,Accord Sedã EX 3.5 V6 24V,2012.0,1.0,0.0,direct,/usuarios/senha/editar,,
3000.0,11800.0,10620.0,,1.0,0,0,1,1,0,1.0,361.01,SHINERAY,SY1020 T 22 TRUCKS CD,2014.0,1.0,0.0,seo,/blog/artigos/cartoes/cartao-de-credito-com-nome-negativado,,
3000.0,17500.0,15750.0,,0.0,0,0,0,0,0,0.0,690.9,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2011.0,0.0,0.0,seo,/,HomePage,
6075.0,25000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,647.07,GM - Chevrolet,Vectra Elite 2.0 MPFI 8V FlexPower Aut.,2008.0,0.0,0.0,seo,/blog/artigos/emprestimos/emprestimos-com-juros-baixos,,
4100.0,40000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,1105.33,Hyundai,HB20 Premium 1.6 Flex 16V Aut.,2013.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3500.0,58000.0,10000.0,,0.0,0,0,0,0,0,0.0,458.33,Hyundai,ELANTRA GLS 1.8 16V Aut.,2012.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2500.0,40000.0,5000.0,,0.0,0,0,0,0,0,0.0,208.33,Hyundai,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,2016.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4500.0,35000.0,20000.0,,1.0,0,0,0,1,0,1.0,1333.33,Renault,Master 2.5 dCi 16V 115cv 16L Diesel,2005.0,1.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
2635.0,22000.0,18972.0,,0.0,0,0,0,0,0,0.0,613.81,Fiat,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2010.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
4500.0,34000.0,30600.0,,0.0,0,0,0,0,0,0.0,1040.0,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2008.0,0.0,1.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
2700.0,13000.0,5000.0,,0.0,0,0,0,0,0,0.0,286.4,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2005.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3000.0,31500.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,663.2,VW - VolksWagen,Golf 2.0/ 2.0 Mi Flex Comfortline/ Sport,2008.0,1.0,1.0,direct,/,HomePage,
3200.0,39000.0,10000.0,,0.0,0,0,0,0,0,0.0,666.67,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2013.0,0.0,1.0,affiliates,/emprestimos/solicitar/,,
2000.0,26000.0,13500.0,0.0,1.0,0,0,1,0,0,0.0,562.5,VW - VolksWagen,Parati COMFORTLINE 1.8 Mi Tot.Flex 8V 4p,2007.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
4500.0,30000.0,5000.0,,0.0,0,0,0,0,0,1.0,274.89,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2011.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
2800.0,16000.0,14400.0,16400.0,1.0,1,0,1,1,1,1.0,489.51,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2008.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
4000.0,26000.0,23000.0,,0.0,0,0,0,0,0,0.0,958.33,Peugeot,307 Presence 2.0 Flex 16V 5p Aut.,2010.0,0.0,1.0,search,/,HomePage,
4455.0,28000.0,25200.0,,1.0,0,0,0,1,0,0.0,856.64,GM - Chevrolet,Zafira Elite 2.0 MPFI FlexPower 8V  Aut,2006.0,1.0,1.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
5000.0,20000.0,7000.0,5000.0,1.0,0,0,0,1,0,1.0,237.95,GM - Chevrolet,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,2008.0,1.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
9200.0,27000.0,24000.0,0.0,0.0,0,0,0,0,0,0.0,1000.0,VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 5p,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
7480.0,37967.0,5000.0,0.0,0.0,0,0,0,0,0,,,Hyundai,i30 2.0 16V 145cv 5p Aut.,2011.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
1700.0,22000.0,5000.0,12000.0,0.0,0,0,0,0,0,0.0,344.33,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,search,/,HomePage,m
4000.0,25000.0,15000.0,,1.0,0,0,1,0,0,1.0,636.77,Toyota,Corolla XEi 1.8/1.8 Flex 16V Mec.,2006.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
5000.0,65000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,877.33,Hyundai,AZERA GLS 3.3 V6 24V 4p Aut.,2010.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
10000.0,29000.0,25000.0,0.0,0.0,0,0,0,0,0,0.0,1061.29,Nissan,LIVINA X-GEAR SL 1.6 16V Flex Fuel Mec.,2011.0,1.0,0.0,,,,
1500.0,15900.0,5000.0,,0.0,0,0,0,0,0,0.0,344.33,Renault,Clio Auth. /AIR Hi-Flex 1.6 16V 5p,2007.0,1.0,1.0,search,/,HomePage,c
6000.0,55000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,1000.0,Ford,EcoSport TITANIUM 2.0 16V Flex 5p Aut.,2013.0,0.0,1.0,referral,/emprestimos/garantia-veiculo/solicitar,,
1700.0,12000.0,5000.0,,1.0,0,0,1,0,0,1.0,333.33,GM - Chevrolet,Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p,2005.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
6500.0,20000.0,10000.0,,0.0,0,0,0,0,0,0.0,424.52,GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2009.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
3000.0,30000.0,15000.0,,0.0,0,0,0,0,0,0.0,625.0,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2013.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
8000.0,50384.0,2500.0,0.0,0.0,0,0,0,0,0,,152.15,Hyundai,HB20X Style 1.6 Flex 16v Mec.,2016.0,0.0,0.0,display,/,HomePage,
3000.0,20000.0,5000.0,,0.0,0,0,0,0,0,0.0,541.67,Fiat,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2010.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
900.0,10000.0,6480.0,290.0,0.0,0,0,0,0,0,1.0,283.33,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2450.0,16000.0,10000.0,,0.0,0,0,0,0,0,1.0,323.53,Fiat,Siena ELX 1.4 mpi Fire Flex 8V 4p,2006.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,m
2400.0,15000.0,12000.0,,0.0,0,0,0,0,0,0.0,388.24,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,m
13000.0,24000.0,20000.0,,0.0,0,0,0,0,0,0.0,1333.33,Fiat,Punto ATTRACTIVE 1.4 Fire Flex 8V 5p,2012.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
1800.0,17000.0,6000.0,,0.0,0,0,0,0,0,0.0,208.33,Peugeot,206 Sensation 1.4 Flex 8V 3p,2009.0,1.0,0.0,seo,/,HomePage,
3500.0,22000.0,19800.0,699.0,0.0,0,0,0,0,0,0.0,868.0,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2012.0,0.0,0.0,seo,/,HomePage,
2000.0,38000.0,5000.0,28000.0,0.0,0,0,0,0,0,0.0,219.33,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2013.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
5640.0,35000.0,31500.0,15518.1,1.0,0,0,1,0,0,1.0,1070.8,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2013.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
3800.0,17200.0,5000.0,,1.0,0,0,0,1,0,0.0,219.33,Ford,Fiesta 1.5 16V Flex Mec. 5p,2014.0,0.0,0.0,referral,/blog/artigos/cartoes/cartao-de-credito-com-nome-sujo,,
6500.0,45000.0,40500.0,27000.0,0.0,0,0,0,0,0,0.0,1687.5,Renault,LOGAN Dynamique Hi-Flex 1.6 8V 4p,2015.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
6600.0,25000.0,5000.0,,0.0,0,0,0,0,0,0.0,493.95,Fiat,Punto  ELX 1.4 Fire Flex 8V 5p,2009.0,0.0,0.0,search,/,HomePage,c
3000.0,33000.0,10000.0,,0.0,0,0,0,0,0,0.0,438.67,Toyota,Corolla XLi 1.8/1.8 Flex 16V Aut.,2008.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
8000.0,28000.0,25200.0,,0.0,0,0,0,0,0,0.0,815.31,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2014.0,1.0,1.0,seo,/blog/artigos/emprestimos/emprestimo-carro-aporte-auto-caixa,,
12000.0,31351.0,30000.0,0.0,0.0,0,0,0,0,0,,,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
6000.0,28000.0,8000.0,0.0,0.0,0,0,0,0,0,1.0,333.33,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2014.0,1.0,0.0,remarketing,/,HomePage,
2200.0,16000.0,9000.0,0.0,0.0,0,0,0,0,0,0.0,291.18,Peugeot,206 Sensation 1.4 Flex 8V 3p,2006.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
6500.0,22700.0,12000.0,,0.0,0,0,0,0,0,0.0,800.0,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2014.0,0.0,1.0,search,/,HomePage,
2000.0,26420.0,5000.0,1040.0,0.0,0,0,0,0,0,,,Ford,Fiesta SE 1.0 8V Flex 5p,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
18000.0,22525.0,20000.0,0.0,0.0,0,0,0,0,0,,,Ford,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p Aut,2007.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
2600.0,36000.0,15000.0,6000.0,0.0,0,0,0,0,0,0.0,509.9,Hyundai,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,2014.0,0.0,0.0,search,/,HomePage,m
3500.0,16067.0,5000.0,0.0,0.0,0,0,0,0,0,,,GM - Chevrolet,Celta Super 1.0 MPFI 8V FlexPower 5p,2007.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
6800.0,32000.0,5000.0,52000.0,0.0,0,0,0,0,0,0.0,344.33,Ford,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p Aut,2012.0,1.0,0.0,search,/,HomePage,m
1350.0,40000.0,6000.0,0.0,0.0,0,0,0,0,0,1.0,400.0,GM - Chevrolet,ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.,2014.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
2200.0,25000.0,15840.0,0.0,0.0,0,0,0,0,0,0.0,512.48,Citroën,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,2010.0,0.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,c
5000.0,25000.0,22500.0,0.0,1.0,0,0,0,1,0,0.0,987.0,GM - Chevrolet,Meriva Expres.EASYTRONIC 1.8 FlexPower,2009.0,0.0,0.0,search,/,HomePage,c
